generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1789440611-PYwyPe1NyngkuunkfgAD,2026-09-15 02:50:11.806,0.012349,,,,0,204362,733,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,22940,11337,false,hermes-ppn,Hermes Agent
gen-1789440593-O16i4Z5FLuKkeoAi6sbK,2026-09-15 02:49:53.824,0.011347,,,,0,188687,215,177,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,12347,7962,false,hermes-ppn,Hermes Agent
gen-1789083720-TfUAAQ9RjB1fDiRpKPv3,2026-09-10 23:42:00.973,0.012267,,,,0,188376,128,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,28128,18978,false,hermes-ppn,Hermes Agent
gen-1789083550-cdVVhjS8q0IhbaLIjDn4,2026-09-10 23:39:10.659,0.003244,,-0.009094,,0,187763,748,81,185600,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,32595,2089,false,hermes-ppn,Hermes Agent
gen-1789083534-5txDmHgpptD4PeeQ2bzj,2026-09-10 23:38:54.525,0.003056,,-0.009044,,0,185623,195,0,184576,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,10007,3061,false,hermes-ppn,Hermes Agent
gen-1789083497-9WM6LtATdvfSHMr2ZUhT,2026-09-10 23:38:17.066,0.01203,,,,0,184821,93,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,10440,8389,false,hermes-ppn,Hermes Agent
gen-1789083477-ykmbAWoRcl3XnUx3wmEP,2026-09-10 23:37:57.317,0.010987,,-0.000069,,0,183684,196,74,1536,deepseek/deepseek-v4-flash-20260731,DeepInfra,standard,false,true,,tool_calls,tool_calls,12309,7710,false,hermes-ppn,Hermes Agent
gen-1788973541-JXhnKkXg6C8v7p5aAUqy,2026-09-09 17:05:41.738,0.003156,,-0.008931,,0,183732,806,0,182272,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,20529,4717,false,hermes-ppn,Hermes Agent
gen-1788973538-zjd1ti9A8wxBJDUilm5Z,2026-09-09 17:05:38.255,0.000084,,,,0,455,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Novita,standard,false,true,,stop,stop,1475,1474,false,hermes-ppn,Hermes Agent
gen-1788973528-tpooxBjnigLPw4jNlger,2026-09-09 17:05:28.946,0.002979,,-0.008918,,0,182372,247,0,182016,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,8107,1097,false,hermes-ppn,Hermes Agent
gen-1788973526-Pas9839qLUYJOWyfsey1,2026-09-09 17:05:26.319,0.003029,,-0.00883,,0,182108,132,56,180224,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2152,1288,false,hermes-ppn,Hermes Agent
gen-1788973493-PF5ndeoo02Mg4Zjv8xaO,2026-09-09 17:04:53.553,0.011817,,,,0,179550,814,798,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,26129,8137,false,hermes-ppn,Hermes Agent
gen-1788957277-Hc56AZ9bNeMFPNncDu3P,2026-09-09 12:34:37.174,0.010705,,-0.000069,,0,178187,466,0,1536,deepseek/deepseek-v4-flash-20260731,DeepInfra,standard,false,true,,stop,stop,33772,8419,false,hermes-ppn,Hermes Agent
gen-1788953401-ONf3ZpKE3AvjYEF5xvyg,2026-09-09 11:30:01.920,0.002925,,-0.00868,,0,177889,241,0,177152,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,14395,1538,false,hermes-ppn,Hermes Agent
gen-1788953392-W4fJLOSswYwN641pvyHO,2026-09-09 11:29:52.632,0.002963,,-0.008642,,0,177386,423,0,176384,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,8287,2179,false,hermes-ppn,Hermes Agent
gen-1788953384-rCGjZB0lWz1TjHMh2OnZ,2026-09-09 11:29:44.881,0.002945,,-0.008592,,0,176405,399,0,175360,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,7269,1529,false,hermes-ppn,Hermes Agent
gen-1788953366-gclG5oj0wgeyD4bsHpxj,2026-09-09 11:29:26.566,0.011472,,,,0,175442,381,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,17712,10825,false,hermes-ppn,Hermes Agent
gen-1788887467-dF6qif3PNoB3pFif5lyD,2026-09-08 17:11:07.903,0.002991,,-0.008429,,0,173588,765,0,172032,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,6488,1002,false,hermes-ppn,Hermes Agent
gen-1788887466-GT0FOqbsIGPX51AruXOe,2026-09-08 17:11:06.749,0.00008,,,,0,435,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Novita,standard,false,true,,stop,stop,555,552,false,hermes-ppn,Hermes Agent
gen-1788887457-ygz0v6bEgEpeLAitNMKB,2026-09-08 17:10:57.272,0.002808,,-0.008417,,0,172187,183,0,171776,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,9276,1683,false,hermes-ppn,Hermes Agent
gen-1788887456-lKBlVEvTvc8GcoYwPgOt,2026-09-08 17:10:56.198,0.000082,,,,0,444,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Novita,standard,false,true,,stop,stop,580,580,false,hermes-ppn,Hermes Agent
gen-1788887452-edLvuM9LFVSY7fanGBjB,2026-09-08 17:10:52.244,0.002804,,-0.008404,,0,171897,196,1,171520,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,3794,1001,false,hermes-ppn,Hermes Agent
gen-1788887451-JuNpVNVtIILW6GMxthjo,2026-09-08 17:10:51.419,0.000043,,,,0,422,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,DeepInfra,standard,false,true,,stop,stop,310,309,false,hermes-ppn,Hermes Agent
gen-1788887447-c4h7KgJ1rwYQlA0PUVq0,2026-09-08 17:10:47.650,0.002803,,-0.008391,,0,171612,227,0,171264,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,3400,1576,false,hermes-ppn,Hermes Agent
gen-1788887446-the2b20gECrwaapl0A28,2026-09-08 17:10:46.145,0.00004,,,,0,397,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,DeepInfra,standard,false,true,,stop,stop,1042,1042,false,hermes-ppn,Hermes Agent
gen-1788887443-kJjiGyMCN2l0PGjvKRDh,2026-09-08 17:10:43.708,0.002817,,-0.008354,,0,171377,182,0,170496,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1940,1046,false,hermes-ppn,Hermes Agent
gen-1788887442-ae3SI9MDAXi5lUtIv9H7,2026-09-08 17:10:42.823,0.000098,,,,0,381,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,Google,standard,false,true,,stop,stop,332,309,false,hermes-ppn,Hermes Agent
gen-1788887440-VJ4VqRMLaEp411B7PUFE,2026-09-08 17:10:40.443,0.002774,,-0.008354,,0,170749,167,0,170496,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1875,1070,false,hermes-ppn,Hermes Agent
gen-1788887438-BxvQf9Yzs4GTaDR5u6dm,2026-09-08 17:10:38.159,0.002768,,-0.008341,,0,170585,123,0,170240,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1679,1083,false,hermes-ppn,Hermes Agent
gen-1788887437-4ZRHcKqCszidXQLez2pT,2026-09-08 17:10:37.184,0.000036,,,,0,353,4,0,0,meta-llama/llama-4-scout-17b-16e-instruct,DeepInfra,standard,false,true,,stop,stop,389,389,false,hermes-ppn,Hermes Agent
gen-1788887435-UjtA0hki1qlvdEeEcimV,2026-09-08 17:10:35.344,0.002758,,-0.008341,,0,170400,132,0,170240,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1387,851,false,hermes-ppn,Hermes Agent
gen-1788887430-PWpPq4QDwpA0TZwx4QFn,2026-09-08 17:10:30.672,0.002756,,-0.008329,,0,170258,107,0,169984,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1648,903,false,hermes-ppn,Hermes Agent
gen-1788887421-TcPNPWD8sM754s8zTkVv,2026-09-08 17:10:21.907,0.011064,,,,0,170068,57,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,8278,8038,false,hermes-ppn,Hermes Agent
gen-1788882124-kuNoeTgqLpTVBBG6YDCM,2026-09-08 15:42:04.084,0.011114,,,,0,169177,656,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,15314,7984,false,hermes-ppn,Hermes Agent
gen-1788873652-MEyMtZo1KDKwq2rFT9EJ,2026-09-08 13:20:52.080,0.011051,,,,0,168626,506,0,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,25616,7174,false,hermes-ppn,Hermes Agent
gen-1788643446-GinIdxYWF6A2nEdqetZD,2026-09-05 21:24:06.716,0.002827,,-0.008203,,0,167912,649,0,167424,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,3568,1232,false,hermes-ppn,Hermes Agent
gen-1788643444-uVY2XI6Qg57q6UdbK884,2026-09-05 21:24:04.466,0.002797,,-0.008153,,0,167464,368,0,166400,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1804,911,false,hermes-ppn,Hermes Agent
gen-1788643442-hYlIwT5rUfJzao8XnX0E,2026-09-05 21:24:02.774,0.00272,,-0.008141,,0,166646,167,0,166144,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1267,815,false,hermes-ppn,Hermes Agent
gen-1788643190-oj4Bfa8YE24gXxUgk0Yt,2026-09-05 21:19:50.879,0.010979,,,,0,166252,962,748,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,9414,6568,false,hermes-ppn,Hermes Agent
gen-1788642779-Y2iviR4nNzZxIKtIRWiM,2026-09-05 21:12:59.146,0.0029,,-0.008542,,0,174925,402,0,174336,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,5224,1649,false,hermes-ppn,Hermes Agent
gen-1788642776-kjbayWTzkGCrvL7T3n1M,2026-09-05 21:12:56.366,0.002858,,-0.008529,,0,174546,240,0,174080,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2371,1247,false,hermes-ppn,Hermes Agent
gen-1788642772-uFlDOD5MUTbL3gpgldym,2026-09-05 21:12:52.635,0.002888,,-0.008479,,0,174173,259,0,173056,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,3369,1745,false,hermes-ppn,Hermes Agent
gen-1788642764-tkGq06SRg5NvCOuGjLG3,2026-09-05 21:12:44.972,0.003123,,-0.008279,,0,173229,794,0,168960,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,7171,1366,false,hermes-ppn,Hermes Agent
gen-1788642739-1U3K33raYSCkJPXNFkD8,2026-09-05 21:12:19.714,0.005077,,-0.006422,,0,171010,2133,704,131072,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,24747,3783,false,hermes-ppn,Hermes Agent
gen-1788642728-mPhMBCEPFnm7cEtP5zFg,2026-09-05 21:12:08.237,0.004197,,-0.006899,,0,168064,957,907,140800,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,11033,3153,false,hermes-ppn,Hermes Agent
gen-1788642718-HAcHQO9e5OdmoRZCqATa,2026-09-05 21:11:58.535,0.002942,,-0.008479,,0,173680,741,0,173056,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,8778,2210,false,hermes-ppn,Hermes Agent
gen-1788642716-UF3mMeI4iXwS28l1zwi9,2026-09-05 21:11:56.856,0.000692,,,,0,428,99,97,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1272,1065,false,hermes-ppn,Hermes Agent
gen-1788642713-1a3vCQ2bVEigvlqkke4N,2026-09-05 21:11:53.220,0.002853,,-0.008442,,0,173232,200,0,172288,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2842,1556,false,hermes-ppn,Hermes Agent
gen-1788642710-zeRjZJrJJGDTpxVpX6en,2026-09-05 21:11:50.525,0.002803,,-0.008417,,0,172338,103,0,171776,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1661,1088,false,hermes-ppn,Hermes Agent
gen-1788642707-3KYX81haOa7zTvtZSgrw,2026-09-05 21:11:47.528,0.003155,,-0.008053,,0,171839,217,0,164352,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2376,1669,false,hermes-ppn,Hermes Agent
gen-1788642705-sQ9Dftu827pNRZ175N1R,2026-09-05 21:11:45.439,0.002773,,-0.008391,,0,171596,64,0,171264,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1572,1192,false,hermes-ppn,Hermes Agent
gen-1788642703-mi0l3Zp5ZeLpQoBih7nG,2026-09-05 21:11:43.410,0.001273,,,,0,648,210,208,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1617,1168,false,hermes-ppn,Hermes Agent
gen-1788642687-9yTA4K1VXpv25Ok1cfeK,2026-09-05 21:11:27.366,0.002938,,-0.008329,,0,170460,1041,616,169984,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,15354,1965,false,hermes-ppn,Hermes Agent
gen-1788642682-lhtiNCo1ABkhQNrDlBGr,2026-09-05 21:11:22.892,0.002755,,-0.008316,,0,169993,123,0,169728,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1854,1200,false,hermes-ppn,Hermes Agent
gen-1788642375-HbX7B2CAXOAcVETLF62g,2026-09-05 21:06:15.632,0.001786,,,,0,3912,837,793,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,6810,6810,false,hermes-ppn,Hermes Agent
gen-1788642370-GS3cncxNtKVj8UC2zF3L,2026-09-05 21:06:10.149,0.002865,,-0.008241,,0,169354,549,263,168192,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,5124,1217,false,hermes-ppn,Hermes Agent
gen-1788642365-EeUmEq9f6mJiPnWfd8vc,2026-09-05 21:06:05.261,0.001674,,,,0,762,294,292,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,2332,1400,false,hermes-ppn,Hermes Agent
gen-1788642357-zgqP0mVsOvHWUVLQ2omY,2026-09-05 21:05:57.402,0.002824,,-0.008216,,0,168411,521,0,167680,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,7261,1074,false,hermes-ppn,Hermes Agent
gen-1788642352-POdcMtfzIlOmycioILqv,2026-09-05 21:05:52.059,0.002717,,-0.008203,,0,167752,94,0,167424,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,4040,3723,false,hermes-ppn,Hermes Agent
gen-1788642348-NmVIRp5pBxku0tiyLYzU,2026-09-05 21:05:48.706,0.002759,,-0.008178,,0,167342,338,27,166912,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2623,1048,false,hermes-ppn,Hermes Agent
gen-1788642341-Yk7Abo5ElVrC3AYH9Yop,2026-09-05 21:05:41.601,0.001268,,,,0,3655,448,404,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,4560,4560,false,hermes-ppn,Hermes Agent
gen-1788642339-1lWFjROCxg1OyXLE2r7f,2026-09-05 21:05:39.271,0.00138,,,,0,610,246,244,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1786,1234,false,hermes-ppn,Hermes Agent
gen-1788642323-4hTKHRMQw1PUzpwVrdBu,2026-09-05 21:05:23.730,0.003041,,-0.008015,,0,165108,1805,1239,163584,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,14906,1204,false,hermes-ppn,Hermes Agent
gen-1788642322-Ux5JPMDifflBximrPscX,2026-09-05 21:05:22.296,0.000686,,,,0,430,97,95,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1084,1008,false,hermes-ppn,Hermes Agent
gen-1788642319-I0HCyjSr2Y4x0nhYnMhS,2026-09-05 21:05:19.124,0.002685,,-0.00804,,0,164466,202,0,164096,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2668,1515,false,hermes-ppn,Hermes Agent
gen-1788642309-41xFi4hF4MkCi6DXjit7,2026-09-05 21:05:09.320,0.001231,,,,0,467,235,233,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,9090,9056,false,hermes-ppn,Hermes Agent
gen-1788642306-CS2V17lfhaBNaPrhyHRP,2026-09-05 21:05:06.713,0.002773,,-0.007927,,0,164121,188,0,161792,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1831,1137,false,hermes-ppn,Hermes Agent
gen-1788642300-5THtNS5BZhwQEgZFlGxb,2026-09-05 21:05:00.333,0.001145,,,,0,462,213,211,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1651,1185,false,hermes-ppn,Hermes Agent
gen-1788642297-fDVSg2NGjkcOZTW5rlIp,2026-09-05 21:04:57.345,0.0027,,-0.007977,,0,163642,232,0,162816,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2479,2165,false,hermes-ppn,Hermes Agent
gen-1788642294-ISiNtjxTp3mAMHVTSJ3R,2026-09-05 21:04:54.392,0.001389,,,,0,498,271,269,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1886,1170,false,hermes-ppn,Hermes Agent
gen-1788642291-ZURQLdzppifZ2WdXmsSx,2026-09-05 21:04:51.357,0.00291,,-0.007727,,0,162945,255,0,157696,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2429,1349,false,hermes-ppn,Hermes Agent
gen-1788642287-eqAPzvmY7tDs9cfubdj4,2026-09-05 21:04:47.548,0.002692,,-0.00789,,0,161505,469,292,161024,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,3334,1010,false,hermes-ppn,Hermes Agent
gen-1788642278-1J6MRbCq9L1BpiiTAnzG,2026-09-05 21:04:38.363,0.003169,,-0.007451,,0,159931,1251,1105,152064,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,8709,1481,false,hermes-ppn,Hermes Agent
gen-1788642274-bWEa7IbwXaNEnx8r1hj9,2026-09-05 21:04:34.539,0.002653,,-0.007664,,0,157204,551,371,156416,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,3361,1002,false,hermes-ppn,Hermes Agent
gen-1788642271-BDUohs1cmqqY1KQ0QSmK,2026-09-05 21:04:31.353,0.000966,,,,0,394,179,177,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1478,1317,false,hermes-ppn,Hermes Agent
gen-1788642263-UaJu4KhV4SYDlobWv1QG,2026-09-05 21:04:23.849,0.002902,,-0.007388,,0,155686,952,782,150784,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,6541,1245,false,hermes-ppn,Hermes Agent
gen-1788642260-BrV1g5G2lG3RbibvjSTx,2026-09-05 21:04:20.441,0.002473,,-0.007438,,0,151973,190,61,151808,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2966,1590,false,hermes-ppn,Hermes Agent
gen-1788642254-hn7p2T3a6Nc8KV4HY4NF,2026-09-05 21:04:14.589,0.001066,,,,0,3428,317,273,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,5257,4368,false,hermes-ppn,Hermes Agent
gen-1788642248-AsHaYYujqcDo1yLDxVHD,2026-09-05 21:04:08.725,0.002568,,-0.007375,,0,151205,644,400,150528,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,5662,1512,false,hermes-ppn,Hermes Agent
gen-1788642244-0UWC2oEkmXJisz9PgILo,2026-09-05 21:04:04.615,0.002533,,-0.0073,,0,150949,124,0,148992,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2115,1500,false,hermes-ppn,Hermes Agent
gen-1788642236-cBcynkEoFWBP5ZMDe3in,2026-09-05 21:03:56.385,0.001115,,,,0,3873,284,240,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,7793,7561,false,hermes-ppn,Hermes Agent
gen-1788642226-2QRFGNLKnlMIUQVQ0HJc,2026-09-05 21:03:46.382,0.002643,,-0.007262,,0,149714,975,603,148224,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,9773,3373,false,hermes-ppn,Hermes Agent
gen-1788642217-WtjwocJHaESQQNArf0ip,2026-09-05 21:03:37.993,0.001642,,,,0,3461,792,748,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,6342,6342,false,hermes-ppn,Hermes Agent
gen-1788642210-d6L2SU5TYYiO1BF87n3B,2026-09-05 21:03:30.383,0.002529,,-0.007237,,0,148555,617,440,147712,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,7297,1082,false,hermes-ppn,Hermes Agent
gen-1788642200-Fak15xraVBljHJbcZCCV,2026-09-05 21:03:20.019,0.001182,,,,0,3090,470,426,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,8464,7994,false,hermes-ppn,Hermes Agent
gen-1788642197-CzGVWJjhW6zjRYbM5LhT,2026-09-05 21:03:17.852,0.002506,,-0.007162,,0,148281,172,0,146176,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1744,1099,false,hermes-ppn,Hermes Agent
gen-1788642191-sVsclQz4mMzLh41mpqcB,2026-09-05 21:03:11.274,0.00113,,,,0,3511,357,313,0,openai/gpt-5.6-luna-pro-20260709,Azure,standard,false,true,,completed,stop,5423,4322,false,hermes-ppn,Hermes Agent
gen-1788642188-cxL9nEr6JwbUfQslR2G0,2026-09-05 21:03:08.731,0.001804,,,,0,581,365,363,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,2291,1373,false,hermes-ppn,Hermes Agent
gen-1788642185-oxTGvcS5hkpppyAX3lS8,2026-09-05 21:03:05.816,0.002442,,-0.007212,,0,147529,368,24,147200,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2416,1023,false,hermes-ppn,Hermes Agent
gen-1788642183-MDn4nE7LFhz5IHNT31k1,2026-09-05 21:03:03.608,0.002409,,-0.0072,,0,147253,215,0,146944,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1870,1410,false,hermes-ppn,Hermes Agent
gen-1788642181-YpkLZGO7Kg3thoPmvYf6,2026-09-05 21:03:01.574,0.002395,,-0.007175,,0,146995,88,0,146432,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1636,1365,false,hermes-ppn,Hermes Agent
gen-1788642179-Y7LHpVrOWLUvcLXCYPXb,2026-09-05 21:02:59.351,0.002434,,-0.007112,,0,146562,115,0,145152,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1781,1238,false,hermes-ppn,Hermes Agent
gen-1788642175-Q2sRawEXNmTlASGsatR8,2026-09-05 21:02:55.946,0.002387,,-0.007137,,0,146158,136,48,145664,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,2328,1089,false,hermes-ppn,Hermes Agent
gen-1788642171-iGrkBWjgxhdzoKs7X9vl,2026-09-05 21:02:51.893,0.001167,,,,0,367,238,236,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,2217,1607,false,hermes-ppn,Hermes Agent
gen-1788642169-KJynjnpzDu0u8GGCotsF,2026-09-05 21:02:49.278,0.002435,,-0.007074,,0,145864,160,0,144384,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,1923,1324,false,hermes-ppn,Hermes Agent
gen-1788642165-kCxXD4JS5PJmC4EqILkn,2026-09-05 21:02:45.936,0.001319,,,,0,444,263,261,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,2128,1747,false,hermes-ppn,Hermes Agent
gen-1788642161-CgMCTiOAs7sRMVYJtUu7,2026-09-05 21:02:41.047,0.002488,,-0.006999,,0,144750,439,153,142848,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,4384,1150,false,hermes-ppn,Hermes Agent
gen-1788642159-SYed8Ql9slUlgwtlMdPU,2026-09-05 21:02:39.338,0.000885,,,,0,411,154,152,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1330,1261,false,hermes-ppn,Hermes Agent
gen-1788642150-u8B3Xex8R5T6lQof8gds,2026-09-05 21:02:29.997,0.002544,,-0.006936,,0,143713,776,564,141568,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,8816,1157,false,hermes-ppn,Hermes Agent
gen-1788642145-qJWG027KPm9f33LKNjBZ,2026-09-05 21:02:25.404,0.0012,,,,0,530,214,212,0,google/gemini-3.6-flash-20260721,Google,standard,false,true,,STOP,stop,1907,1467,false,hermes-ppn,Hermes Agent
gen-1788642129-LGxsurw6BqrhSzPxzvVN,2026-09-05 21:02:09.029,0.009385,,,,0,142352,738,435,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,15782,9135,false,hermes-ppn,Hermes Agent
gen-1788642112-HScI60tqn4gccB2mjTDV,2026-09-05 21:01:52.002,0.0093,,,,0,141015,749,580,0,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,15200,9643,false,hermes-ppn,Hermes Agent
gen-1788628244-L97QMqTkwyunMo26SWhd,2026-09-05 17:10:44.243,0.002346,,-0.007062,,0,144301,164,0,144128,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,stop,stop,2701,1861,false,hermes-ppn,Hermes Agent
gen-1788628240-C32pZqnGr2rUHKzvpppZ,2026-09-05 17:10:40.395,0.0024,,-0.007024,,0,143781,441,214,143360,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,3511,1027,false,hermes-ppn,Hermes Agent
gen-1788628235-d3WSqFgOsS47kzO8Mh6F,2026-09-05 17:10:35.784,0.002386,,-0.006999,,0,142887,544,340,142848,deepseek/deepseek-v4-flash-20260731,Relace,standard,false,true,,tool_calls,tool_calls,4295,1013,false,hermes-ppn,Hermes Agent
